TESTOPID	TESTNAME	TESTSTART	TESTEND	PRODUCTTESTID	SERIALNUMBER	REVTIMEORDER	OPERATIONREPORT	FIRMWARE_VERSION	KALMAN_FILTER	MAG_DECL	ACC_GAIN_X	ACC_GAIN_Y	ACC_GAIN_Z	ACC_OFFSET_X	ACC_OFFSET_Y	ACC_OFFSET_Z	GYRO_GAIN_X	GYRO_GAIN_Y	GYRO_GAIN_Z	MAG_XMIN	MAG_XMAX	MAG_YMIN	MAG_YMAX	MAG_ZMIN	MAG_ZMAX	MAG_ROT_XX	MAG_ROT_XY	MAG_ROT_XZ	MAG_ROT_YX	MAG_ROT_YY	MAG_ROT_YZ	MAG_ROT_ZX	MAG_ROT_ZY	MAG_ROT_ZZ	GYRO_ROT_XX	GYRO_ROT_XY	GYRO_ROT_XZ	GYRO_ROT_YX	GYRO_ROT_YY	GYRO_ROT_YZ	GYRO_ROT_ZX	GYRO_ROT_ZY	GYRO_ROT_ZZ	ACC_ROT_XX	ACC_ROT_XY	ACC_ROT_XZ	ACC_ROT_YX	ACC_ROT_YY	ACC_ROT_YZ	ACC_ROT_ZX	ACC_ROT_ZY	ACC_ROT_ZZ
A02019453	AHRS-CALIBRATION-v3	2018/07/20-12:29:11	2018/07/20-12:29:11	A02019454	206	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.020731	-0.008595	0.029102	8.66	8.66	8.66	-1.0472	0.95282	-1.0499	0.95008	0.97302	-1.027	0.96216	-0.010002	0.014143	-0.010002	0.97164	0.011827	0.014143	0.011827	1.0701	1	0	0	0	1	0	0	0	1	1.0133	-0.013158	-0.0015009	-0.013158	0.99423	-0.0011523	-0.0015009	-0.0011523	0.99276
A01521535	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521536	206	2	OK		False	0.0	0.001	0.001	0.001	0.007873	0.005619	-0.01330	8.66	8.66	8.66	-0.162295	0.074351	-0.166522	0.070124	0.06605970	-0.1524040	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521501	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521502	207	1	OK		False	0.0	0.001	0.001	0.001	0.006822	0.003985	-0.000659	8.66	8.66	8.66	-0.097557	0.138862	-0.107618	0.128801	0.1309830	-0.0889778	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02010611	AHRS-CALIBRATION-v3	2017/08/30-04:12:22	2017/08/30-04:12:22	A02010612	208	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.012582	-0.0036925	0.0032647	8.66	8.66	8.66	-1.0047	0.99529	-1.0163	0.98374	0.98571	-1.0143	0.99901	-0.014221	0.0039313	-0.014221	0.97772	0.013524	0.0039313	0.013524	1.0242	1	0	0	0	1	0	0	0	1	0.98021	0.21402	0.0017423	0.21402	1.0049	0.0011176	0.0017423	0.0011176	1.0647
A02010173	AHRS-CALIBRATION-v3	2017/01/31-10:45:06	2017/01/31-10:45:06	A02010174	209	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0046405	0.006886	0.0040965	8.66	8.66	8.66	-1.0004	0.99959	-1.0134	0.98661	0.99147	-1.0085	0.98236	-0.0061885	-0.00091495	-0.0061885	0.96181	0.001633	-0.00091495	0.001633	1.0584	1	0	0	0	1	0	0	0	1	0.99971	0.0042792	-0.0043332	0.0042792	1.007	-0.00074557	-0.0043332	-0.00074557	0.99333
A01551690	AHRS-CALIBRATION-v1	2017/01/31-10:45:06	2017/01/31-10:45:06	A01551691	209	2	OK		False	0.0	0.001	0.001	0.001	0.0046405	0.006886	0.0040965	8.66	8.66	8.66	-1.0004	0.99959	-1.0134	0.98661	0.99147	-1.0085	0.98236	-0.0061885	-0.00091495	-0.0061885	0.96181	0.001633	-0.00091495	0.001633	1.0584	1	0	0	0	1	0	0	0	1	0.99971	0.0042792	-0.0043332	0.0042792	1.007	-0.00074557	-0.0043332	-0.00074557	0.99333
A02005431	AHRS-CALIBRATION-v3	2017/08/31-04:12:15	2017/08/31-04:12:15	A02005432	211	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0079551	0.00055824	0.0032451	8.66	8.66	8.66	-1.0103	0.98966	-1.0165	0.98349	1.0044	-0.99558	0.95624	-0.01051	0.0075156	-0.01051	0.99634	0.029779	0.0075156	0.029779	1.0507	1	0	0	0	1	0	0	0	1	0.99123	0.01054	-0.0052255	0.01054	1.0238	-0.0022506	-0.0052255	-0.0022506	0.9855
A02010613	AHRS-CALIBRATION-v3	2017/10/16-02:26:00	2017/10/16-02:26:00	A02010614	212	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0060181	-0.0032287	0.034405	8.66	8.66	8.66	-1.0146	0.98537	-1.0084	0.99164	1.0171	-0.9829	1.0033	-0.0084819	0.0040482	-0.0084819	1.0047	0.022937	0.0040482	0.022937	0.99265	1	0	0	0	1	0	0	0	1	1.0162	0.025802	0.0012324	0.025802	0.98798	-0.00054192	0.0012324	-0.00054192	0.99669
A02005429	AHRS-CALIBRATION-v3	2017/09/01-04:04:31	2017/09/01-04:04:31	A02005430	213	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0052144	0.0013059	0.020668	8.66	8.66	8.66	-1.0173	0.98274	-1.0247	0.97529	1.0188	-0.98122	0.99748	-0.0102	0.009181	-0.0102	1.0077	0.027616	0.009181	0.027616	0.99582	1	0	0	0	1	0	0	0	1	0.99153	0.0021248	0.00059106	0.0021248	0.98929	-0.0029446	0.00059106	-0.0029446	1.0195
A02019455	AHRS-CALIBRATION-v3	2018/07/20-12:24:19	2018/07/20-12:24:19	A02019456	215	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.019854	-0.0071578	0.030832	8.66	8.66	8.66	-1.0366	0.96336	-1.0499	0.95014	0.97059	-1.0294	0.95377	-0.0036721	-0.0029201	-0.0036721	0.9622	0.0035638	-0.0029201	0.0035638	1.0897	1	0	0	0	1	0	0	0	1	0.99947	-0.023947	-0.0042222	-0.023947	1.0077	-0.0024342	-0.0042222	-0.0024342	0.99344
A01521533	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521534	215	2	OK		False	0.0	0.001	0.001	0.001	0.014286	-0.006176	-0.008760	8.66	8.66	8.66	-0.155218	0.085234	-0.169039	0.071413	0.0754626	-0.1462560	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02010615	AHRS-CALIBRATION-v3	2017/08/30-05:49:33	2017/08/30-05:49:33	A02010616	216	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.013564	0.0069727	0.023857	8.66	8.66	8.66	-1.0144	0.98564	-1.0208	0.97916	1.0254	-0.97455	0.98075	-0.0068612	0.0080014	-0.0068612	0.98186	0.020351	0.0080014	0.020351	1.039	1	0	0	0	1	0	0	0	1	0.99382	-0.0013311	-0.0086914	-0.0013311	0.99581	0.002063	-0.0086914	0.002063	1.0105
A01521507	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521508	217	1	OK		False	0.0	0.001	0.001	0.001	0.003929	-0.004059	-0.020260	8.66	8.66	8.66	-0.158049	0.077945	-0.166810	0.069184	0.0687177	-0.1501320	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02005443	AHRS-CALIBRATION-v3	2017/08/30-03:50:57	2017/08/30-03:50:57	A02005444	218	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0068701	0.01366	0.021521	8.66	8.66	8.66	-1.007	0.99296	-1.0212	0.97882	1.0073	-0.99267	0.96962	-0.0057233	0.0052702	-0.0057233	0.97657	0.020816	0.0052702	0.020816	1.0566	1	0	0	0	1	0	0	0	1	1.0097	0.0030818	0.001745	0.0030818	0.99417	-0.0015332	0.001745	-0.0015332	0.9962
A01435975	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01435976	219	1	OK		False	0.0	0.001	0.001	0.001	0.005020	-0.006000	-0.006080	8.66	8.66	8.66	-0.141211	0.073590	-0.129198	0.085603	0.07138430	-0.13571800	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01434094	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01434095	219	2	OK		False	0.0	0.001	0.001	0.001	0.005020	-0.006000	-0.006080	8.66	8.66	8.66	-0.141211	0.073590	-0.129198	0.085603	0.07138430	-0.13571800																			1	0	0	0	1	0	0	0	1
A01434096	AHRS-CALIBRATION-v1	2016/04/21-10:00:00	2016/04/21-10:00:00	A01434097	219	3	OK		False																																											
A02010617	AHRS-CALIBRATION-v3	2017/09/05-07:33:26	2017/09/05-07:33:26	A02010618	220	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0078577	0.0025308	0.030981	8.66	8.66	8.66	-1.0006	0.99943	-1.0218	0.97816	0.98607	-1.0139	0.95519	-0.01151	0.0095121	-0.01151	0.98379	0.016712	0.0095121	0.016712	1.0647	1	0	0	0	1	0	0	0	1	0.98383	-0.0021125	-0.001691	-0.0021125	1.0461	-0.0016797	-0.001691	-0.0016797	0.97165
A02019457	AHRS-CALIBRATION-v3	2018/07/20-12:01:40	2018/07/20-12:01:40	A02019458	221	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.00064267	0.0043924	-0.014104	8.66	8.66	8.66	-1.0174	0.98258	-1.0304	0.96958	0.97784	-1.0222	0.98081	-0.0046534	-0.0016586	-0.0046534	0.97074	0.0006549	-0.0016586	0.0006549	1.0503	1	0	0	0	1	0	0	0	1	0.9892	0.05779	0.0009225	0.05779	1.0117	-0.0052419	0.0009225	-0.0052419	1.0026
A02009781	AHRS-CALIBRATION-v3	2017/02/02-11:40:17	2017/02/02-11:40:17	A02009782	222	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0057384	-0.018249	0.041911	8.66	8.66	8.66	-1.0362	0.96384	-0.99993	1.0001	0.97752	-1.0225	1.0423	-0.097379	-0.0086106	-0.097379	0.99576	0.011217	-0.0086106	0.011217	0.97254	1	0	0	0	1	0	0	0	1	0.97078	0.013668	-0.0028079	0.013668	1.0216	-0.0044992	-0.0028079	-0.0044992	1.0085
A02005625	AHRS-CALIBRATION-v3	2017/09/01-03:05:12	2017/09/01-03:05:12	A02005626	223	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.00039763	-0.0040423	-0.011507	8.66	8.66	8.66	-1.0056	0.99442	-1.0274	0.97262	1.0092	-0.99075	0.98579	-0.015087	0.0042274	-0.015087	0.97244	0.010259	0.0042274	0.010259	1.0435	1	0	0	0	1	0	0	0	1	1.0025	-0.0019441	0.0031881	-0.0019441	0.9873	-0.0032146	0.0031881	-0.0032146	1.0104
A02019459	AHRS-CALIBRATION-v3	2018/07/20-12:48:35	2018/07/20-12:48:35	A02019460	224	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.010321	0.0025952	0.00077445	8.66	8.66	8.66	-1.0256	0.97435	-1.0379	0.9621	0.97533	-1.0247	0.96146	-0.0069895	-0.0028764	-0.0069895	0.97099	0.0023948	-0.0028764	0.0023948	1.0712	1	0	0	0	1	0	0	0	1	1.0012	-0.023637	0.0025607	-0.023637	1.0019	-0.0005101	0.0025607	-0.0005101	0.99746
A01521529	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521530	224	2	OK		False	0.0	0.001	0.001	0.001	0.014000	-0.001483	-0.026970	8.66	8.66	8.66	-0.138538	0.086950	-0.148643	0.076845	0.07973770	-0.12988199	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A02009783	AHRS-CALIBRATION-v3	2017/02/02-01:38:49	2017/02/02-01:38:49	A02009784	225	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.013706	-0.008913	0.021289	8.66	8.66	8.66	-1.015	0.985	-1.0662	0.93381	1.0015	-0.99846	1.0334	-0.057065	0.0046158	-0.057065	1.0034	0.010903	0.0046158	0.010903	0.96755	1	0	0	0	1	0	0	0	1	0.98273	0.0045349	-0.0069638	0.0045349	0.99064	0.0038625	-0.0069638	0.0038625	1.0273
A02005524	AHRS-CALIBRATION-v3	2017/02/02-01:38:49	2017/02/02-01:38:49	A02005525	225	2	OK	0	False	0.0	0.001	0.001	0.001	0.013706	-0.008913	0.021289	8.66	8.66	8.66	-1.015	0.985	-1.0662	0.93381	1.0015	-0.99846	1.0334	-0.057065	0.0046158	-0.057065	1.0034	0.010903	0.0046158	0.010903	0.96755	1	0	0	0	1	0	0	0	1	0.98273	0.0045349	-0.0069638	0.0045349	0.99064	0.0038625	-0.0069638	0.0038625	1.0273
A02005445	AHRS-CALIBRATION-v3	2017/09/06-04:00:38	2017/09/06-04:00:38	A02005446	226	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.013128	0.0030984	-0.016901	8.66	8.66	8.66	-1.0139	0.98614	-0.99255	1.0075	1.0763	-0.92369	0.98456	-0.011578	0.0055188	-0.011578	0.96634	0.015177	0.0055188	0.015177	1.0515	1	0	0	0	1	0	0	0	1	0.98639	0.0079548	0.0069217	0.0079548	1.0029	-0.0045491	0.0069217	-0.0045491	1.0111
A02005423	AHRS-CALIBRATION-v3	2017/09/01-03:45:03	2017/09/01-03:45:03	A02005424	228	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0051317	-0.0060636	0.00089955	8.66	8.66	8.66	-1.0065	0.99352	-1.028	0.97197	0.99098	-1.009	0.96126	-0.0071472	0.0048486	-0.0071472	0.98046	0.02028	0.0048486	0.02028	1.0615	1	0	0	0	1	0	0	0	1	0.96985	-0.00093278	0.002214	-0.00093278	1.0147	-0.0034037	0.002214	-0.0034037	1.0162
A02005435	AHRS-CALIBRATION-v3	2017/08/30-06:23:56	2017/08/30-06:23:56	A02005436	229	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.021334	-0.006913	0.0045978	8.66	8.66	8.66	-1.0126	0.9874	-0.98951	1.0105	1.0184	-0.98156	0.97612	-0.0088167	0.007364	-0.0088167	0.9716	0.021853	0.007364	0.021853	1.0551	1	0	0	0	1	0	0	0	1	0.99246	0.29116	0.0036774	0.29116	1.0158	-0.0050461	0.0036774	-0.0050461	1.083
A02010619	AHRS-CALIBRATION-v3	2017/09/01-02:43:58	2017/09/01-02:43:58	A02010620	231	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0077393	-0.0041101	-0.021381	8.66	8.66	8.66	-1.0048	0.99523	-1.0346	0.96542	1.0315	-0.96854	0.98381	-0.0077782	0.0061072	-0.0077782	0.98326	0.019033	0.0061072	0.019033	1.0342	1	0	0	0	1	0	0	0	1	1.0164	-0.0014306	0.0044875	-0.0014306	1.0019	-0.0029351	0.0044875	-0.0029351	0.98201
A02005439	AHRS-CALIBRATION-v3	2017/09/05-06:52:20	2017/09/05-06:52:20	A02005440	232	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0093058	-0.0015175	0.01566	8.66	8.66	8.66	-1.0094	0.99061	-0.99617	1.0038	1.0134	-0.98662	0.97775	-0.0071802	0.0056127	-0.0071802	0.9679	0.021099	0.0056127	0.021099	1.0572	1	0	0	0	1	0	0	0	1	1.002	0.006362	0.00058352	0.006362	0.99608	-0.0026574	0.00058352	-0.0026574	1.002
A02005623	AHRS-CALIBRATION-v3	2017/09/06-04:22:16	2017/09/06-04:22:16	A02005624	233	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.015093	0.015637	0.011306	8.66	8.66	8.66	-1.0105	0.98954	-1.0111	0.98892	0.99939	-1.0006	0.97377	-0.0076978	0.0059679	-0.0076978	0.98958	0.028578	0.0059679	0.028578	1.0387	1	0	0	0	1	0	0	0	1	1.0209	-0.0050835	-0.0074749	-0.0050835	1.0028	-0.00044044	-0.0074749	-0.00044044	0.97682
A02005447	AHRS-CALIBRATION-v3	2017/09/06-04:22:16	2017/09/06-04:22:16	A02005448	233	2	OK	CLB	False	0.0	0.001	0.001	0.001	0.015093	0.015637	0.011306	8.66	8.66	8.66	-1.0105	0.98954	-1.0111	0.98892	0.99939	-1.0006	0.97377	-0.0076978	0.0059679	-0.0076978	0.98958	0.028578	0.0059679	0.028578	1.0387	1	0	0	0	1	0	0	0	1	1.0209	-0.0050835	-0.0074749	-0.0050835	1.0028	-0.00044044	-0.0074749	-0.00044044	0.97682
A02019431	AHRS-CALIBRATION-v3	2018/07/20-11:22:53	2018/07/20-11:22:53	A02019432	234	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0062864	-0.018182	0.043672	8.66	8.66	8.66	-1.0514	0.94857	-1.0344	0.96556	0.9649	-1.0351	0.97082	-0.0064704	0.0024852	-0.0064704	0.97133	0.003746	0.0024852	0.003746	1.0605	1	0	0	0	1	0	0	0	1	1.0048	-0.018951	-0.0018066	-0.018951	0.99876	0.000864	-0.0018066	0.000864	0.99684
A01521513	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521514	234	2	OK		False	0.0	0.001	0.001	0.001	0.002758	-0.004711	-0.006727	8.66	8.66	8.66	-0.167511	0.067806	-0.150282	0.085035	0.0584268	-0.162240	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01557757	AHRS-CALIBRATION-v3	2017/03/17-03:00:18	2017/03/17-03:00:18	A01557758	235	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.015223	-0.0063135	0.037937	8.66	8.66	8.66	-1.0293	0.9707	-1.0776	0.92242	1.0113	-0.98873	1.017	-0.07366	-1.6232e-05	-0.07366	1.0282	0.0095939	-1.6232e-05	0.0095939	0.96141	1	0	0	0	1	0	0	0	1	0.98077	0.073148	0.014969	0.073148	1.0177	-0.014555	0.014969	-0.014555	1.0077
A01521491	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521492	236	1	OK		False	0.0	0.001	0.001	0.001	0.004000	0.006067	-0.020570	8.66	8.66	8.66	-0.146254	0.087660	-0.157958	0.075956	0.07796500	-0.1416949	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553613	AHRS-CALIBRATION-v3	2017/02/03-02:16:52	2017/02/03-02:16:52	A01553614	237	1	OK	4.1	False	0.0	0.001	0.001	0.001	-0.011532	-0.0052316	0.014259	8.66	8.66	8.66	-1.0046	0.99541	-1.0185	0.9815	0.99399	-1.006	0.96721	-0.0081401	0.0016347	-0.0081401	0.98209	0.0014385	0.0016347	0.0014385	1.0528	1	0	0	0	1	0	0	0	1	0.9997	-0.02173	-0.0041478	-0.02173	1.0002	0.0032487	-0.0041478	0.0032487	1.0006
A01551675	AHRS-CALIBRATION-v1	2017/02/03-02:16:52	2017/02/03-02:16:52	A01551676	237	2	OK		False	0.0	0.001	0.001	0.001	-0.011532	-0.0052316	0.014259	8.66	8.66	8.66	-1.0046	0.99541	-1.0185	0.9815	0.99399	-1.006	0.96721	-0.0081401	0.0016347	-0.0081401	0.98209	0.0014385	0.0016347	0.0014385	1.0528	1	0	0	0	1	0	0	0	1	0.9997	-0.02173	-0.0041478	-0.02173	1.0002	0.0032487	-0.0041478	0.0032487	1.0006
A02005433	AHRS-CALIBRATION-v3	2017/09/01-04:21:36	2017/09/01-04:21:36	A02005434	238	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.014831	0.0043574	0.025166	8.66	8.66	8.66	-1.0047	0.9953	-1.0279	0.97209	0.99718	-1.0028	0.97962	-0.0074704	0.0027367	-0.0074704	0.97525	0.025439	0.0027367	0.025439	1.0474	1	0	0	0	1	0	0	0	1	0.98005	0.00029866	-0.013243	0.00029866	1.0074	-0.0044541	-0.013243	-0.0044541	1.0131
A02010623	AHRS-CALIBRATION-v3	2017/08/30-03:28:52	2017/08/30-03:28:52	A02010624	239	1	OK	CLB	False	0.0	0.001	0.001	0.001	0.0075981	-0.0013198	-0.0016266	8.66	8.66	8.66	-1.0048	0.99524	-1.0418	0.95824	1.0012	-0.9988	0.93434	-0.0058932	0.0055107	-0.0058932	0.9967	0.025995	0.0055107	0.025995	1.0746	1	0	0	0	1	0	0	0	1	0.9718	0.0051595	0.0061404	0.0051595	1.0071	-0.0043124	0.0061404	-0.0043124	1.0219
A01555189	AHRS-CALIBRATION-v3	2016/11/14-08:08:38	2016/11/15-05:07:38	A01555190	240	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0110316	0.0211684	-0.04099	8.66	8.66	8.66	-0.135318	0.100745	-0.138873	0.0971897	0.090963	-0.12575	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521468	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521469	240	2	OK		False	0.0	0.001	0.001	0.001	0.0110316	0.0211684	-0.04099	8.66	8.66	8.66	-0.135318	0.100745	-0.138873	0.0971897	0.090963	-0.12575	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521486	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521487	242	1	OK		False	0.0	0.001	0.001	0.001	0.002839	0.002384	-0.012570	8.66	8.66	8.66	-0.139245	0.099467	-0.140258	0.098454	0.09041650	-0.13189501	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553615	AHRS-CALIBRATION-v3	2017/02/03-10:14:56	2017/02/03-10:14:56	A01553616	243	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.013632	0.0032142	0.015781	8.66	8.66	8.66	-0.99732	1.0027	-0.99968	1.0003	0.99027	-1.0097	0.96626	-0.0023192	0.00030064	-0.0023192	0.96848	0.0056506	0.00030064	0.0056506	1.0686	1	0	0	0	1	0	0	0	1	1.004	-0.025066	-0.0068627	-0.025066	1.011	0.00034315	-0.0068627	0.00034315	0.98585
A01551673	AHRS-CALIBRATION-v1	2017/02/03-10:14:56	2017/02/03-10:14:56	A01551674	243	2	OK		False	0.0	0.001	0.001	0.001	0.013632	0.0032142	0.015781	8.66	8.66	8.66	-0.99732	1.0027	-0.99968	1.0003	0.99027	-1.0097	0.96626	-0.0023192	0.00030064	-0.0023192	0.96848	0.0056506	0.00030064	0.0056506	1.0686	1	0	0	0	1	0	0	0	1	1.004	-0.025066	-0.0068627	-0.025066	1.011	0.00034315	-0.0068627	0.00034315	0.98585
A01553617	AHRS-CALIBRATION-v3	2017/02/03-01:39:38	2017/02/03-01:39:38	A01553618	245	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.0071927	-0.0065987	0.0057756	8.66	8.66	8.66	-1.043	0.95702	-1.039	0.96097	0.97474	-1.0253	0.97985	-0.0053428	-0.00060592	-0.0053428	0.96988	-0.001461	-0.00060592	-0.001461	1.0523	1	0	0	0	1	0	0	0	1	1.0073	-0.021376	-0.0011466	-0.021376	1.0012	0.0029035	-0.0011466	0.0029035	0.99204
A01551650	AHRS-CALIBRATION-v1	2017/02/03-01:39:38	2017/02/03-01:39:38	A01551651	245	2	OK		False	0.0	0.001	0.001	0.001	0.0071927	-0.0065987	0.0057756	8.66	8.66	8.66	-1.043	0.95702	-1.039	0.96097	0.97474	-1.0253	0.97985	-0.0053428	-0.00060592	-0.0053428	0.96988	-0.001461	-0.00060592	-0.001461	1.0523	1	0	0	0	1	0	0	0	1	1.0073	-0.021376	-0.0011466	-0.021376	1.0012	0.0029035	-0.0011466	0.0029035	0.99204
A01553714	AHRS-CALIBRATION-v2	2016/06/20-11:08:38	2016/06/21-11:07:38	A01553715	247	1	OK	3.1	False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.104913	0.095087	-0.103082	0.096918	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01485973	AHRS-CALIBRATION-v1	2016/06/20-11:08:38	2016/06/21-11:07:38	A01485974	247	2	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.104913	0.095087	-0.103082	0.096918	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01436028	AHRS-CALIBRATION-v1	2016/04/15-02:08:38	2016/04/23-03:07:38	A01436029	247	3	OK		False	0.0	0.001	0.001	0.001	0.000000	0.000000	0.000000	8.66	8.66	8.66	-0.104913	0.095087	-0.103082	0.096918	0.00000000	0.00000000	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01557667	AHRS-CALIBRATION-v2	2017/07/11-09:47:44	2017/07/11-09:47:44	A01557668	249	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.032000	-0.016000	-0.051000	8.66	8.66	8.66	-0.120702	0.099681	-0.124736	0.095647	1	-1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553619	AHRS-CALIBRATION-v3	2017/02/07-11:11:49	2017/02/07-11:11:49	A01553620	250	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.010894	0.0015519	0.00049729	8.66	8.66	8.66	-1.0081	0.99191	-1.016	0.98398	0.98942	-1.0106	0.96652	-0.0063331	0.0027912	-0.0063331	0.97261	-0.00043084	0.0027912	-0.00043084	1.0638	1	0	0	0	1	0	0	0	1	1.0038	-0.018199	-0.011484	-0.018199	1.0013	-0.0098156	-0.011484	-0.0098156	0.99548
A01551634	AHRS-CALIBRATION-v1	2017/02/07-11:11:49	2017/02/07-11:11:49	A01551635	250	2	OK		False	0.0	0.001	0.001	0.001	0.010894	0.0015519	0.00049729	8.66	8.66	8.66	-1.0081	0.99191	-1.016	0.98398	0.98942	-1.0106	0.96652	-0.0063331	0.0027912	-0.0063331	0.97261	-0.00043084	0.0027912	-0.00043084	1.0638	1	0	0	0	1	0	0	0	1	1.0038	-0.018199	-0.011484	-0.018199	1.0013	-0.0098156	-0.011484	-0.0098156	0.99548
A01555185	AHRS-CALIBRATION-v3	2016/11/14-08:08:38	2016/11/15-05:07:38	A01555186	251	1	OK	4.1	False	0.0	0.001	0.001	0.001	0.001966	0.007730	-0.001573	8.66	8.66	8.66	-0.104611	0.132171	-0.115207	0.121575	0.12322600	-0.0957818	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01521472	AHRS-CALIBRATION-v1	2016/11/14-08:08:38	2016/11/15-05:07:38	A01521473	251	2	OK		False	0.0	0.001	0.001	0.001	0.001966	0.007730	-0.001573	8.66	8.66	8.66	-0.104611	0.132171	-0.115207	0.121575	0.12322600	-0.0957818	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
A01553682	AHRS-CALIBRATION-v2	2016/06/16-11:08:38	2016/06/17-11:07:38	A01553683	255	1	OK	3.1	False	0.0	0.001	0.001	0.001	-0.032	0.016	0.051	8.66	8.66	8.66	-0.0	0.0	-0.0	0.0	0.0	-0.0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1
