DETOID	DETID	DETTIME	DUID	FLOORID	PMTID	CABLEPOS	DUUPI	DOMUPI	CLBUPI	PMTUPI	DUSER	DOMSER	CLBSER	PMTSER	DOMID
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	21	21	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.14689	36	392	345	14689	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	22	22	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.10077	36	392	345	10077	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	23	23	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.14701	36	392	345	14701	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	24	24	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.14704	36	392	345	14704	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	25	25	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.14703	36	392	345	14703	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	26	26	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.14685	36	392	345	14685	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	27	27	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.10069	36	392	345	10069	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	28	28	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.10074	36	392	345	10074	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	29	29	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.15511	36	392	345	15511	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	4	30	30	3/DU-C:FR/1.36	3.4/CH49C/1.392	3.4.3.2/V2-2-1/2.345	3.4.2.3/HAMA-R12199/2.10072	36	392	345	10072	808988327
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	-1	-1	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	//.	36	391	466		808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	0	0	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11594	36	391	466	11594	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	1	1	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11582	36	391	466	11582	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	2	2	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11581	36	391	466	11581	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	3	3	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11599	36	391	466	11599	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	4	4	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11587	36	391	466	11587	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	5	5	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11588	36	391	466	11588	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	6	6	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.15460	36	391	466	15460	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	7	7	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11597	36	391	466	11597	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	8	8	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11596	36	391	466	11596	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	9	9	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.15451	36	391	466	15451	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	10	10	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.15453	36	391	466	15453	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	11	11	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.11593	36	391	466	11593	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	12	12	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8047	36	391	466	8047	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	13	13	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8142	36	391	466	8142	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	14	14	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8054	36	391	466	8054	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	15	15	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8144	36	391	466	8144	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	16	16	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8041	36	391	466	8041	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	17	17	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8137	36	391	466	8137	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	18	18	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8136	36	391	466	8136	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	19	19	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8132	36	391	466	8132	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	20	20	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8133	36	391	466	8133	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	21	21	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8145	36	391	466	8145	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	22	22	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8138	36	391	466	8138	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	23	23	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8064	36	391	466	8064	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	24	24	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8139	36	391	466	8139	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	25	25	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8066	36	391	466	8066	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	26	26	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8140	36	391	466	8140	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	27	27	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8135	36	391	466	8135	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	28	28	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8134	36	391	466	8134	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	29	29	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8131	36	391	466	8131	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	5	30	30	3/DU-C:FR/1.36	3.4/CH47C/1.391	3.4.3.2/V2-2-1/2.466	3.4.2.3/HAMA-R12199/2.8143	36	391	466	8143	808952697
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	-1	-1	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	//.	36	390	322		808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	0	0	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11746	36	390	322	11746	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	1	1	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11742	36	390	322	11742	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	2	2	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11748	36	390	322	11748	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	3	3	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11758	36	390	322	11758	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	4	4	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11722	36	390	322	11722	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	5	5	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11751	36	390	322	11751	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	6	6	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11752	36	390	322	11752	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	7	7	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11723	36	390	322	11723	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	8	8	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11718	36	390	322	11718	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	9	9	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11730	36	390	322	11730	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	10	10	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11747	36	390	322	11747	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	11	11	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.11741	36	390	322	11741	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	12	12	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7539	36	390	322	7539	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	13	13	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7541	36	390	322	7541	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	14	14	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7542	36	390	322	7542	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	15	15	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7548	36	390	322	7548	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	16	16	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7456	36	390	322	7456	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	17	17	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7451	36	390	322	7451	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	18	18	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7543	36	390	322	7543	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	19	19	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7538	36	390	322	7538	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	20	20	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7549	36	390	322	7549	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	21	21	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7546	36	390	322	7546	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	22	22	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7453	36	390	322	7453	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	23	23	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7550	36	390	322	7550	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	24	24	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7452	36	390	322	7452	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	25	25	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7537	36	390	322	7537	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	26	26	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7463	36	390	322	7463	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	27	27	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7551	36	390	322	7551	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	28	28	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7457	36	390	322	7457	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	29	29	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7449	36	390	322	7449	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	6	30	30	3/DU-C:FR/1.36	3.4/CH45C/1.390	3.4.3.2/V2-2-1/2.322	3.4.2.3/HAMA-R12199/2.7450	36	390	322	7450	808988794
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	-1	-1	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	//.	36	389	346		808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	0	0	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7997	36	389	346	7997	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	1	1	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7999	36	389	346	7999	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	2	2	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7998	36	389	346	7998	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	3	3	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7991	36	389	346	7991	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	4	4	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7992	36	389	346	7992	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	5	5	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7993	36	389	346	7993	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	6	6	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7996	36	389	346	7996	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	7	7	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7995	36	389	346	7995	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	8	8	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8000	36	389	346	8000	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	9	9	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7986	36	389	346	7986	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	10	10	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8109	36	389	346	8109	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	11	11	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7987	36	389	346	7987	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	12	12	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11608	36	389	346	11608	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	13	13	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11605	36	389	346	11605	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	14	14	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8153	36	389	346	8153	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	15	15	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8050	36	389	346	8050	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	16	16	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8151	36	389	346	8151	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	17	17	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8147	36	389	346	8147	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	18	18	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11756	36	389	346	11756	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	19	19	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8053	36	389	346	8053	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	20	20	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8154	36	389	346	8154	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	21	21	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8052	36	389	346	8052	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	22	22	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11595	36	389	346	11595	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	23	23	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11583	36	389	346	11583	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	24	24	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7994	36	389	346	7994	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	25	25	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8118	36	389	346	8118	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	26	26	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7988	36	389	346	7988	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	27	27	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.7989	36	389	346	7989	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	28	28	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.8103	36	389	346	8103	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	29	29	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11586	36	389	346	11586	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	7	30	30	3/DU-C:FR/1.36	3.4/CH43C/1.389	3.4.3.2/V2-2-1/2.346	3.4.2.3/HAMA-R12199/2.11600	36	389	346	11600	808963149
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	-1	-1	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	//.	36	388	350		808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	0	0	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9833	36	388	350	9833	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	1	1	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9829	36	388	350	9829	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	2	2	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9821	36	388	350	9821	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	3	3	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9827	36	388	350	9827	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	4	4	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9786	36	388	350	9786	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	5	5	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9816	36	388	350	9816	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	6	6	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9797	36	388	350	9797	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	7	7	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9810	36	388	350	9810	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	8	8	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9834	36	388	350	9834	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	9	9	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9835	36	388	350	9835	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	10	10	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9793	36	388	350	9793	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	11	11	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/2.9826	36	388	350	9826	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	12	12	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/1.12579	36	388	350	12579	808979185
D_ORCA006	49	1/26/2020 5:30:00 PM	11	8	13	13	3/DU-C:FR/1.36	3.4/CH41C/1.388	3.4.3.2/V2-2-1/2.350	3.4.2.3/HAMA-R12199/1.12573	36	388	350	12573	808979185
