dx,dy,dz,phi,theta,azimuth,elevation,utm_easting,utm_northing,utm_z,utm_zone,utm_reference_elipsoid,det_latitude,det_longitude,meridian_convergence,year,month,day,hour,min,sec,eq_ra,eq_dec,y2000
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,3.290214704454088,0.009114149225472268,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,4.285011382599397,0.00854714303205295,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,5.279800805644867,0.007590355833662299,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,6.274584559286682,0.007115019542030643,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,0.9862558076134486,0.007554109603828518,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,1.9810449274587314,0.00850783583195236,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,2.9758414106651125,0.009107766979486343,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,3.9706394719844402,0.008807542934522905,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,4.965431422824789,0.00788046587609248,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,5.960216493442683,0.0071706983712198635,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,0.6718142554574588,0.00732458764828281,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,1.6666011928415638,0.00820207515812399,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,2.6613956538096524,0.009004159884901997,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,3.656267153743394,0.009000392225693377,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,3.6069671208207597,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,4.601757565380086,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,-0.6866372972401884,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,0.3081531473191381,0.008119197220773044,False
